"state","statename","st_case","peds","pernotmvit","ve_total","ve_forms","pvh_invl","persons","permvit","county","countyname","city","cityname","month","monthname","day","dayname","day_week","day_weekname","year","hour","hourname","minute","minutename","tway_id","tway_id2","route","routename","rur_urb","rur_urbname","func_sys","func_sysname","rd_owner","rd_ownername","nhs","nhsname","sp_jur","sp_jurname","milept","mileptname","latitude","latitudename","longitud","longitudname","harm_ev","harm_evname","man_coll","man_collname","reljct1","reljct1name","reljct2","reljct2name","typ_int","typ_intname","rel_road","rel_roadname","wrk_zone","wrk_zonename","lgt_cond","lgt_condname","weather","weathername","sch_bus","sch_busname","rail","railname","not_hour","not_hourname","not_min","not_minname","arr_hour","arr_hourname","arr_min","arr_minname","hosp_hr","hosp_hrname","hosp_mn","hosp_mnname","fatals","route_category","day_type","quarter_year","day_quarter"
"5","Arkansas","50543",0,0,1,1,0,1,1,119,"PULASKI (119)",2320,"LITTLE ROCK",12,"December",24,24,7,"Saturday",2022,4,"4:00am-4:59am",10,"10","CS-CHICOT RD","",6,"Local Street - Municipality",2,"Urban",7,"Local",4,"City or Municipal Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",0,"None",34.640975,34.640975,-92.363825,-92.363825,42,"Tree (Standing Only)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",88,"Not Applicable (Not Notified)",88,"Not Applicable (Not Notified)",88,"Not Applicable",88,"Not Applicable",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"Others","Weekend","TQ3_Year","Last Quarter (Month)"
"5","Arkansas","50547",0,0,1,1,0,1,1,87,"MADISON (87)",0,"NOT APPLICABLE",10,"October",5,5,4,"Wednesday",2022,12,"12:00pm-12:59pm",20,"20","SR-23","",3,"State Highway",1,"Rural",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",74,"74",35.84871111,35.84871111,-93.74589722,-93.74589722,34,"Ditch",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",12,"12:00pm-12:59pm",23,"23",12,"12:00pm-12:59pm",42,"42",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"State Highway","Weekday","TQ3_Year","1st Quarter (Month)"
"5","Arkansas","50552",0,0,1,1,0,1,1,71,"JOHNSON (71)",800,"CLARKSVILLE",12,"December",28,28,4,"Wednesday",2022,22,"10:00pm-10:59pm",32,"32","I-40","",1,"Interstate",2,"Urban",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",1,"1",35.45194722,35.45194722,-93.46310833,-93.46310833,35,"Embankment",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",8,"Gore",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",22,"10:00pm-10:59pm",32,"32",22,"10:00pm-10:59pm",36,"36",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"State Highway","Weekday","TQ3_Year","Last Quarter (Month)"
"5","Arkansas","50554",0,0,1,1,0,4,4,1,"ARKANSAS (1)",0,"NOT APPLICABLE",10,"October",7,7,6,"Friday",2022,18,"6:00pm-6:59pm",52,"52","US-165","",2,"US Highway",1,"Rural",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",430,"430",34.42559444,34.42559444,-91.54199167,-91.54199167,32,"Culvert",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",5,"Dusk",1,"Clear",0,"No","0000000","Not Applicable",18,"6:00pm-6:59pm",52,"52",19,"7:00pm-7:59pm",2,"2",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"US Highway","Weekday","TQ3_Year","1st Quarter (Month)"
"5","Arkansas","50559",1,1,1,1,0,1,1,33,"CRAWFORD (33)",50,"ALMA",10,"October",28,28,6,"Friday",2022,8,"8:00am-8:59am",58,"58","CS-FAYETTEVILLE AVE","",6,"Local Street - Municipality",2,"Urban",7,"Local",3,"Town or Township Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",0,"None",35.48163333,35.48163333,-94.22619444,-94.22619444,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",9,"9:00am-9:59am",0,"0",9,"9:00am-9:59am",12,"12",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"Others","Weekday","TQ3_Year","Last Quarter (Month)"
"5","Arkansas","50560",0,0,2,2,0,3,3,57,"HEMPSTEAD (57)",0,"NOT APPLICABLE",12,"December",28,28,4,"Wednesday",2022,8,"8:00am-8:59am",2,"2","US-278","",2,"US Highway",1,"Rural",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",195,"195",33.72879444,33.72879444,-93.65127778,-93.65127778,12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",8,"8:00am-8:59am",7,"7",8,"8:00am-8:59am",16,"16",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"US Highway","Weekday","TQ3_Year","Last Quarter (Month)"
"5","Arkansas","50566",0,0,2,2,0,2,2,23,"CLEBURNE (23)",0,"NOT APPLICABLE",12,"December",27,27,3,"Tuesday",2022,9,"9:00am-9:59am",37,"37","SR-16","",3,"State Highway",1,"Rural",5,"Major Collector",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",115,"115",35.53285278,35.53285278,-92.23334722,-92.23334722,12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",9,"9:00am-9:59am",42,"42",10,"10:00am-10:59am",7,"7",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",2,"State Highway","Weekday","TQ3_Year","Last Quarter (Month)"
"5","Arkansas","50568",0,0,1,1,0,2,2,43,"DREW (43)",2680,"MONTICELLO",10,"October",14,14,6,"Friday",2022,0,"0:00am-0:59am",46,"46","CS-BRIARCLIFF RD","",6,"Local Street - Municipality",2,"Urban",7,"Local",3,"Town or Township Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",0,"None",33.61859167,33.61859167,-91.79630556,-91.79630556,19,"Building",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",5,"Outside Trafficway",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",0,"0:00am-0:59am",53,"53",1,"1:00am-1:59am",1,"1",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"Others","Weekday","TQ3_Year","2nd Quarter (Month)"
"5","Arkansas","50571",0,0,1,1,0,1,1,137,"STONE (137)",0,"NOT APPLICABLE",12,"December",28,28,4,"Wednesday",2022,20,"8:00pm-8:59pm",45,"45","CR-N MILL CREEK RD","",4,"County Road",1,"Rural",7,"Local",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",2,"2",35.9287,35.9287,-92.31563611,-92.31563611,1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",21,"9:00pm-9:59pm",1,"1",21,"9:00pm-9:59pm",25,"25",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"County Road","Weekday","TQ3_Year","Last Quarter (Month)"
"5","Arkansas","50572",1,1,1,1,0,1,1,23,"CLEBURNE (23)",1820,"HEBER SPRINGS",12,"December",29,29,5,"Thursday",2022,18,"6:00pm-6:59pm",51,"51","CS-PARK RD","",6,"Local Street - Municipality",2,"Urban",7,"Local",3,"Town or Township Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",3,"3",35.49813889,35.49813889,-92.07654444,-92.07654444,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",18,"6:00pm-6:59pm",51,"51",19,"7:00pm-7:59pm",2,"2",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"Others","Weekday","TQ3_Year","Last Quarter (Month)"
"5","Arkansas","50576",0,0,1,1,0,1,1,127,"SCOTT (127)",0,"NOT APPLICABLE",12,"December",1,1,5,"Thursday",2022,18,"6:00pm-6:59pm",10,"10","US-71","",2,"US Highway",1,"Rural",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",47,"47",34.72511944,34.72511944,-94.12460556,-94.12460556,1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",18,"6:00pm-6:59pm",18,"18",18,"6:00pm-6:59pm",37,"37",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"US Highway","Weekday","TQ3_Year","1st Quarter (Month)"
"5","Arkansas","50577",0,0,2,2,0,2,2,1,"ARKANSAS (1)",0,"NOT APPLICABLE",11,"November",9,9,4,"Wednesday",2022,6,"6:00am-6:59am",1,"1","US-79","",2,"US Highway",1,"Rural",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",91,"91",34.46978333,34.46978333,-91.59541667,-91.59541667,12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",6,"6:00am-6:59am",2,"2",6,"6:00am-6:59am",10,"10",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"US Highway","Weekday","TQ3_Year","1st Quarter (Month)"
"5","Arkansas","50584",0,0,2,2,0,2,2,117,"PRAIRIE (117)",1810,"HAZEN",12,"December",1,1,5,"Thursday",2022,8,"8:00am-8:59am",55,"55","I-40","",1,"Interstate",1,"Rural",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",1864,"1864",34.80738056,34.80738056,-91.68163889,-91.68163889,12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",9,"9:00am-9:59am",3,"3",9,"9:00am-9:59am",20,"20",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","TQ3_Year","1st Quarter (Month)"
"5","Arkansas","50589",0,0,2,2,0,5,5,143,"WASHINGTON (143)",1534,"GOSHEN",12,"December",15,15,5,"Thursday",2022,23,"11:00pm-11:59pm",18,"18","SR-45","",3,"State Highway",2,"Urban",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",70,"70",36.10099444,36.10099444,-94.05423056,-94.05423056,12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",6,"Dark - Unknown Lighting",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"State Highway","Weekday","TQ3_Year","2nd Quarter (Month)"
"5","Arkansas","50591",1,1,1,1,0,2,2,7,"BENTON (7)",340,"BENTONVILLE",12,"December",28,28,4,"Wednesday",2022,16,"4:00pm-4:59pm",53,"53","SR-102","",3,"State Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",51,"51",36.35664722,36.35664722,-94.19245,-94.19245,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",16,"4:00pm-4:59pm",55,"55",16,"4:00pm-4:59pm",58,"58",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"State Highway","Weekday","TQ3_Year","Last Quarter (Month)"
"5","Arkansas","50595",0,0,1,1,0,2,2,45,"FAULKNER (45)",0,"NOT APPLICABLE",9,"September",30,30,6,"Friday",2022,7,"7:00am-7:59am",30,"30","CR-ROUND MOUNTAIN RD","",4,"County Road",1,"Rural",7,"Local",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",0,"None",35.02596111,35.02596111,-92.42491944,-92.42491944,34,"Ditch",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",13,"1:00pm-1:59pm",0,"0",13,"1:00pm-1:59pm",23,"23",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"County Road","Weekday","TQ3_Year","Last Quarter (Month)"
"6","California","60014",1,1,1,1,0,1,1,7,"BUTTE (7)",0,"NOT APPLICABLE",1,"January",27,27,5,"Thursday",2022,18,"6:00pm-6:59pm",48,"48","SR-70","",3,"State Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",84,"84",39.42597222,39.42597222,-121.60523889,-121.60523889,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"6","California","60018",0,0,3,3,0,3,3,71,"SAN BERNARDINO (71)",0,"NOT APPLICABLE",1,"January",19,19,4,"Wednesday",2022,6,"6:00am-6:59am",15,"15","SR- 138","",3,"State Highway",1,"Rural",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",61,"61",34.39724444,34.39724444,-117.58046944,-117.58046944,12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",6,"6:00am-6:59am",19,"19",6,"6:00am-6:59am",54,"54",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","2nd Quarter (Month)"
"6","California","60020",0,0,2,2,0,2,2,71,"SAN BERNARDINO (71)",1603,"HESPERIA",1,"January",22,22,7,"Saturday",2022,3,"3:00am-3:59am",53,"53","I-15","",1,"Interstate",2,"Urban",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",352,"352",34.44155833,34.44155833,-117.36861111,-117.36861111,12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekend","FQ1_Year","Last Quarter (Month)"
"6","California","60021",0,0,1,1,0,3,3,71,"SAN BERNARDINO (71)",0,"NOT APPLICABLE",1,"January",21,21,6,"Friday",2022,20,"8:00pm-8:59pm",25,"25","I-15","",1,"Interstate",1,"Rural",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",546,"546",34.684,34.684,-117.21287778,-117.21287778,1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",2,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"6","California","60022",0,0,1,1,0,2,2,39,"MADERA (39)",0,"NOT APPLICABLE",2,"February",2,2,4,"Wednesday",2022,20,"8:00pm-8:59pm",29,"29","SR-41","",3,"State Highway",1,"Rural",3,"Principal Arterial - Other",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",150,"150",37.08695556,37.08695556,-119.75581389,-119.75581389,35,"Embankment",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"State Highway","Weekday","FQ1_Year","1st Quarter (Month)"
"6","California","60024",1,1,1,1,0,1,1,19,"FRESNO (19)",0,"NOT APPLICABLE",1,"January",3,3,2,"Monday",2022,18,"6:00pm-6:59pm",55,"55","ALTA AVE","",8,"Other",1,"Rural",5,"Major Collector",2,"County Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",0,"None",36.60676389,36.60676389,-119.39495556,-119.39495556,9,"Pedalcyclist",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",2,"On Shoulder",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",19,"7:00pm-7:59pm",2,"2",19,"7:00pm-7:59pm",17,"17",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"Others","Weekday","FQ1_Year","1st Quarter (Month)"
"6","California","60025",0,0,1,1,0,1,1,63,"PLUMAS (63)",0,"NOT APPLICABLE",1,"January",28,28,6,"Friday",2022,8,"8:00am-8:59am",42,"42","SR-89","",3,"State Highway",1,"Rural",4,"Minor Arterial",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",180,"180",40.12770278,40.12770278,-120.91306944,-120.91306944,35,"Embankment",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"6","California","60027",1,1,1,1,0,1,1,19,"FRESNO (19)",0,"NOT APPLICABLE",1,"January",25,25,3,"Tuesday",2022,1,"1:00am-1:59am",0,"0","SR-180 N SAN BENITO AVE","",3,"State Highway",2,"Urban",3,"Principal Arterial - Other",1,"State Highway Agency",0,"This section IS NOT on the NHS",0,"No Special Jurisdiction",247,"247",36.74614722,36.74614722,-120.36956389,-120.36956389,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",0,"0:00am-0:59am",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","Last Quarter (Month)"
"6","California","60029",0,0,2,2,0,2,2,77,"SAN JOAQUIN (77)",3770,"STOCKTON",1,"January",1,1,7,"Saturday",2022,2,"2:00am-2:59am",24,"24","I-5","",1,"Interstate",2,"Urban",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",309,"309",37.99783333,37.99783333,-121.34841667,-121.34841667,12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",3,"Dark - Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"State Highway","Weekend","FQ1_Year","1st Quarter (Month)"
"6","California","60032",0,0,1,1,0,1,1,37,"LOS ANGELES (37)",2870,"POMONA",1,"January",4,4,3,"Tuesday",2022,19,"7:00pm-7:59pm",46,"46","I-10","",1,"Interstate",2,"Urban",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",465,"465",34.07905,34.07905,-117.74016944,-117.74016944,25,"Concrete Traffic Barrier",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",3,"On Median",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","1st Quarter (Month)"
"6","California","60033",0,0,1,1,0,2,2,25,"IMPERIAL (25)",0,"NOT APPLICABLE",1,"January",18,18,3,"Tuesday",2022,12,"12:00pm-12:59pm",55,"55","I-8","",1,"Interstate",1,"Rural",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",64,"64",32.71200278,32.71200278,-116.06666667,-116.06666667,17,"Boulder",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",3,"On Median",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",2,"State Highway","Weekday","FQ1_Year","2nd Quarter (Month)"
"6","California","60039",0,0,1,1,0,1,1,93,"SISKIYOU (93)",0,"NOT APPLICABLE",2,"February",7,7,2,"Monday",2022,23,"11:00pm-11:59pm",9,"9","I-5","",1,"Interstate",1,"Rural",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",635,"635",41.92804722,41.92804722,-122.57980556,-122.57980556,31,"Post, Pole or Other Supports",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",3,"On Median",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",23,"11:00pm-11:59pm",99,"Unknown",23,"11:00pm-11:59pm",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","1st Quarter (Month)"
"6","California","60040",1,1,1,1,0,1,1,29,"KERN (29)",0,"NOT APPLICABLE",1,"January",11,11,3,"Tuesday",2022,2,"2:00am-2:59am",23,"23","SR-99","",3,"State Highway",2,"Urban",2,"Principal Arterial - Other Freeways and Expressways",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",347,"347",35.48538889,35.48538889,-119.14569167,-119.14569167,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","2nd Quarter (Month)"
"6","California","60043",0,0,1,1,0,1,1,77,"SAN JOAQUIN (77)",0,"NOT APPLICABLE",1,"January",5,5,4,"Wednesday",2022,21,"9:00pm-9:59pm",40,"40","I-580","",1,"Interstate",1,"Rural",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",53,"53",37.64785,37.64785,-121.41646944,-121.41646944,1,"Rollover/Overturn",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",4,"On Roadside",0,"None",2,"Dark - Not Lighted",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",88,"Not Applicable (Not Transported)",88,"Not Applicable (Not Transported)",1,"State Highway","Weekday","FQ1_Year","1st Quarter (Month)"
"6","California","60049",0,0,2,2,0,3,3,77,"SAN JOAQUIN (77)",0,"NOT APPLICABLE",1,"January",18,18,3,"Tuesday",2022,13,"1:00pm-1:59pm",35,"35","I-580","",1,"Interstate",1,"Rural",1,"Interstate",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",116,"116",37.70291944,37.70291944,-121.5083,-121.5083,12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",1,"Daylight",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"State Highway","Weekday","FQ1_Year","2nd Quarter (Month)"
"6","California","60050",1,1,1,1,0,1,1,37,"LOS ANGELES (37)",1015,"DIAMOND BAR",1,"January",22,22,7,"Saturday",2022,6,"6:00am-6:59am",24,"24","SR-57","",3,"State Highway",2,"Urban",2,"Principal Arterial - Other Freeways and Expressways",1,"State Highway Agency",1,"This section IS ON the NHS",0,"No Special Jurisdiction",58,"58",34.03905833,34.03905833,-117.80372778,-117.80372778,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",0,"No",1,"Non-Junction",1,"Not an Intersection",1,"On Roadway",0,"None",4,"Dawn",1,"Clear",0,"No","0000000","Not Applicable",99,"Unknown",99,"Unknown",99,"Unknown EMS Scene Arrival Hour",99,"Unknown EMS Scene Arrival Minutes",99,"Unknown",99,"Unknown EMS Hospital Arrival Time",1,"State Highway","Weekend","FQ1_Year","Last Quarter (Month)"
